"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2011","Deutschland (einschl. ehemalige DDR)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","31.2",""
"2011","Estland","Medianalter der Bevölkerung","40.4",""
"2011","Estland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.9",""
"2011","Estland","Anteil der Bevölkerung  jünger als 15 Jahre","15.3",""
"2011","Estland","Anteil der Bevölkerung jünger als 20 Jahre","20.9",""
"2011","Estland","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.9",""
"2011","Estland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.0",""
"2011","Irland","Medianalter der Bevölkerung","34.5",""
"2011","Irland","Anteil der Bevölkerung im Alter von 0-4 Jahren","7.9",""
"2011","Irland","Anteil der Bevölkerung  jünger als 15 Jahre","21.3",""
"2011","Irland","Anteil der Bevölkerung jünger als 20 Jahre","27.4",""
"2011","Irland","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.8",""
"2011","Irland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","17.2",""
"2011","Griechenland","Medianalter der Bevölkerung","41.5",""
"2011","Griechenland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.0",""
"2011","Griechenland","Anteil der Bevölkerung  jünger als 15 Jahre","14.6",""
"2011","Griechenland","Anteil der Bevölkerung jünger als 20 Jahre","19.8",""
"2011","Griechenland","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2011","Griechenland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","29.2",""
"2011","Spanien","Medianalter der Bevölkerung","40.3",""
"2011","Spanien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.4",""
"2011","Spanien","Anteil der Bevölkerung  jünger als 15 Jahre","15.0",""
"2011","Spanien","Anteil der Bevölkerung jünger als 20 Jahre","19.8",""
"2011","Spanien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.0",""
"2011","Spanien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","25.2",""
"2011","Frankreich","Medianalter der Bevölkerung","40.0",""
"2011","Frankreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.2",""
"2011","Frankreich","Anteil der Bevölkerung  jünger als 15 Jahre","18.6",""
"2011","Frankreich","Anteil der Bevölkerung jünger als 20 Jahre","24.7",""
"2011","Frankreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.2",""
"2011","Frankreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","25.9",""
"2011","Frankreich (metropolitanes)","Medianalter der Bevölkerung","40.2",""
"2011","Frankreich (metropolitanes)","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.2",""
"2011","Frankreich (metropolitanes)","Anteil der Bevölkerung  jünger als 15 Jahre","18.4",""
"2011","Frankreich (metropolitanes)","Anteil der Bevölkerung jünger als 20 Jahre","24.5",""
"2011","Frankreich (metropolitanes)","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.1",""
"2011","Frankreich (metropolitanes)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.1",""
"2011","Kroatien","Medianalter der Bevölkerung","42.1",""
"2011","Kroatien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.0",""
"2011","Kroatien","Anteil der Bevölkerung  jünger als 15 Jahre","15.3",""
"2011","Kroatien","Anteil der Bevölkerung jünger als 20 Jahre","21.0",""
"2011","Kroatien","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2011","Kroatien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.5",""
"2011","Italien","Medianalter der Bevölkerung","43.7",""
"2011","Italien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2011","Italien","Anteil der Bevölkerung  jünger als 15 Jahre","14.1",""
"2011","Italien","Anteil der Bevölkerung jünger als 20 Jahre","18.9",""
"2011","Italien","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2011","Italien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","31.3",""
"2011","Zypern","Medianalter der Bevölkerung","35.7",""
"2011","Zypern","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.7",""
"2011","Zypern","Anteil der Bevölkerung  jünger als 15 Jahre","16.8",""
"2011","Zypern","Anteil der Bevölkerung jünger als 20 Jahre","24.4",""
"2011","Zypern","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.3",""
"2011","Zypern","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","18.0",""
"2011","Lettland","Medianalter der Bevölkerung","41.4",""
"2011","Lettland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.2",""
"2011","Lettland","Anteil der Bevölkerung  jünger als 15 Jahre","14.2",""
"2011","Lettland","Anteil der Bevölkerung jünger als 20 Jahre","20.1",""
"2011","Lettland","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2011","Lettland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.2",""
"2011","Litauen","Medianalter der Bevölkerung","41.1",""
"2011","Litauen","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.8",""
"2011","Litauen","Anteil der Bevölkerung  jünger als 15 Jahre","14.9",""
"2011","Litauen","Anteil der Bevölkerung jünger als 20 Jahre","21.9",""
"2011","Litauen","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.5",""
"2011","Litauen","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.6",""
"2011","Luxemburg","Medianalter der Bevölkerung","39.0",""
"2011","Luxemburg","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.7",""
"2011","Luxemburg","Anteil der Bevölkerung  jünger als 15 Jahre","17.6",""
"2011","Luxemburg","Anteil der Bevölkerung jünger als 20 Jahre","23.5",""
"2011","Luxemburg","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.8",""
"2011","Luxemburg","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","20.3",""
"2011","Ungarn","Medianalter der Bevölkerung","40.1",""
"2011","Ungarn","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.8",""
"2011","Ungarn","Anteil der Bevölkerung  jünger als 15 Jahre","14.6",""
"2011","Ungarn","Anteil der Bevölkerung jünger als 20 Jahre","20.5",""
"2011","Ungarn","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2011","Ungarn","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","24.4",""
"2011","Malta","Medianalter der Bevölkerung","40.1",""
"2011","Malta","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2011","Malta","Anteil der Bevölkerung  jünger als 15 Jahre","15.0",""
"2011","Malta","Anteil der Bevölkerung jünger als 20 Jahre","21.5",""
"2011","Malta","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2011","Malta","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","22.7",""
"2011","Niederlande","Medianalter der Bevölkerung","41.0",""
"2011","Niederlande","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.5",""
"2011","Niederlande","Anteil der Bevölkerung  jünger als 15 Jahre","17.5",""
"2011","Niederlande","Anteil der Bevölkerung jünger als 20 Jahre","23.5",""
"2011","Niederlande","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.9",""
"2011","Niederlande","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","23.3",""
"2011","Österreich","Medianalter der Bevölkerung","42.0",""
"2011","Österreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2011","Österreich","Anteil der Bevölkerung  jünger als 15 Jahre","14.7",""
"2011","Österreich","Anteil der Bevölkerung jünger als 20 Jahre","20.6",""
"2011","Österreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2011","Österreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.1",""
"2011","Polen","Medianalter der Bevölkerung","38.2",""
"2011","Polen","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.4",""
"2011","Polen","Anteil der Bevölkerung  jünger als 15 Jahre","15.3",""
"2011","Polen","Anteil der Bevölkerung jünger als 20 Jahre","21.6",""
"2011","Polen","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2011","Polen","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","19.1",""
"2011","Portugal","Medianalter der Bevölkerung","41.7",""
"2011","Portugal","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2011","Portugal","Anteil der Bevölkerung  jünger als 15 Jahre","15.1",""
"2011","Portugal","Anteil der Bevölkerung jünger als 20 Jahre","20.5",""
"2011","Portugal","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.0",""
"2011","Portugal","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.2",""
"2011","Rumänien","Medianalter der Bevölkerung","40.1",""
"2011","Rumänien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.2",""
"2011","Rumänien","Anteil der Bevölkerung  jünger als 15 Jahre","15.8",""
"2011","Rumänien","Anteil der Bevölkerung jünger als 20 Jahre","21.3",""
"2011","Rumänien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.2",""
"2011","Rumänien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","23.7",""
"2011","Slowenien","Medianalter der Bevölkerung","41.7",""
"2011","Slowenien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.2",""
"2011","Slowenien","Anteil der Bevölkerung  jünger als 15 Jahre","14.2",""
"2011","Slowenien","Anteil der Bevölkerung jünger als 20 Jahre","19.2",""
"2011","Slowenien","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.4",""
"2011","Slowenien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","23.9",""
"2011","Slowakei","Medianalter der Bevölkerung","37.4",""
"2011","Slowakei","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.2",""
"2011","Slowakei","Anteil der Bevölkerung  jünger als 15 Jahre","15.4",""
"2011","Slowakei","Anteil der Bevölkerung jünger als 20 Jahre","21.9",""
"2011","Slowakei","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.9",""
"2011","Slowakei","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","17.5",""
"2011","Finnland","Medianalter der Bevölkerung","42.1",""
"2011","Finnland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.6",""
"2011","Finnland","Anteil der Bevölkerung  jünger als 15 Jahre","16.5",""
"2011","Finnland","Anteil der Bevölkerung jünger als 20 Jahre","22.7",""
"2011","Finnland","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.4",""
"2011","Finnland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.5",""
"2011","Schweden","Medianalter der Bevölkerung","40.8",""
"2011","Schweden","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.0",""
"2011","Schweden","Anteil der Bevölkerung  jünger als 15 Jahre","16.6",""
"2011","Schweden","Anteil der Bevölkerung jünger als 20 Jahre","23.2",""
"2011","Schweden","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.5",""
"2011","Schweden","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.4",""
"2011","Vereinigtes Königreich","Medianalter der Bevölkerung","39.5",""
"2011","Vereinigtes Königreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.2",""
"2011","Vereinigtes Königreich","Anteil der Bevölkerung  jünger als 15 Jahre","17.6",""
"2011","Vereinigtes Königreich","Anteil der Bevölkerung jünger als 20 Jahre","23.9",""
"2011","Vereinigtes Königreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.6",""
"2011","Vereinigtes Königreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","24.9",""
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Medianalter der Bevölkerung","41.3","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung  jünger als 15 Jahre","15.7","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung jünger als 20 Jahre","21.4","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.1","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.3","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Medianalter der Bevölkerung","41.3","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Anteil der Bevölkerung  jünger als 15 Jahre","15.7","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Anteil der Bevölkerung jünger als 20 Jahre","21.4","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.1","b"
"2011","Europäischer Wirtschaftsraum (EWR) (EU-27 und IS, LI, NO)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.3","b"
"2011","Europäische Freihandelsassoziation","Medianalter der Bevölkerung","40.4","b"
"2011","Europäische Freihandelsassoziation","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.5","b"
"2011","Europäische Freihandelsassoziation","Anteil der Bevölkerung  jünger als 15 Jahre","16.6","b"
"2011","Europäische Freihandelsassoziation","Anteil der Bevölkerung jünger als 20 Jahre","22.7","b"
"2011","Europäische Freihandelsassoziation","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.4","b"
"2011","Europäische Freihandelsassoziation","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","23.9","b"
"2011","Island","Medianalter der Bevölkerung","35.0",""
"2011","Island","Anteil der Bevölkerung im Alter von 0-4 Jahren","7.4",""
"2011","Island","Anteil der Bevölkerung  jünger als 15 Jahre","20.9",""
"2011","Island","Anteil der Bevölkerung jünger als 20 Jahre","28.2",""
"2011","Island","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.7",""
"2011","Island","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","18.4",""
"2011","Liechtenstein","Medianalter der Bevölkerung","41.2",""
"2011","Liechtenstein","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.1",""
"2011","Liechtenstein","Anteil der Bevölkerung  jünger als 15 Jahre","16.0",""
"2011","Liechtenstein","Anteil der Bevölkerung jünger als 20 Jahre","21.9",""
"2011","Liechtenstein","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.2",""
"2011","Liechtenstein","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","19.8",""
"2011","Norwegen","Medianalter der Bevölkerung","38.7",""
"2011","Norwegen","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.3",""
"2011","Norwegen","Anteil der Bevölkerung  jünger als 15 Jahre","18.7",""
"2011","Norwegen","Anteil der Bevölkerung jünger als 20 Jahre","25.3",""
"2011","Norwegen","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.1",""
"2011","Norwegen","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","22.8",""
"2011","Schweiz","Medianalter der Bevölkerung","41.6","b"
"2011","Schweiz","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.0","b"
"2011","Schweiz","Anteil der Bevölkerung  jünger als 15 Jahre","15.1","b"
"2011","Schweiz","Anteil der Bevölkerung jünger als 20 Jahre","20.9","b"
"2011","Schweiz","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.9","b"
"2011","Schweiz","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","24.9","b"
"2011","Montenegro","Medianalter der Bevölkerung","36.6",""
"2011","Montenegro","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.3",""
"2011","Montenegro","Anteil der Bevölkerung  jünger als 15 Jahre","19.2",""
"2011","Montenegro","Anteil der Bevölkerung jünger als 20 Jahre","26.3",""
"2011","Montenegro","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.3",""
"2011","Montenegro","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","18.9",""
"2011","Die ehemalige jugoslawische Republik Mazedonien","Medianalter der Bevölkerung","36.1",""
"2011","Die ehemalige jugoslawische Republik Mazedonien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.6",""
