"TIME","GEO","INDIC_DE","Value"
"2012","Finland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.9"
"2012","Finland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","92.2"
"2012","Finland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.2"
"2012","Finland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","43.3"
"2012","Finland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","27.7"
"2012","Finland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","48.9"
"2012","Sweden","Median age of population","40.8"
"2012","Sweden","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","55.1"
"2012","Sweden","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","92.6"
"2012","Sweden","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.9"
"2012","Sweden","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","44.2"
"2012","Sweden","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","29.2"
"2012","Sweden","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","48.4"
"2012","United Kingdom","Median age of population","39.7"
"2012","United Kingdom","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.3"
"2012","United Kingdom","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","86.6"
"2012","United Kingdom","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","26.8"
"2012","United Kingdom","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","44.4"
"2012","United Kingdom","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.6"
"2012","United Kingdom","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","42.2"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Median age of population","41.6"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.4"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","82.2"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.6"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.6"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.8"
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","43.6"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Median age of population","41.6"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.4"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","82.2"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.6"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.6"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.8"
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","43.6"
"2012","European Free Trade Association","Median age of population","40.5"
"2012","European Free Trade Association","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","48.9"
"2012","European Free Trade Association","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.5"
"2012","European Free Trade Association","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.5"
"2012","European Free Trade Association","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","40.6"
"2012","European Free Trade Association","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","24.4"
"2012","European Free Trade Association","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","39.9"
"2012","Iceland","Median age of population","35.3"
"2012","Iceland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.1"
"2012","Iceland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.1"
"2012","Iceland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","31.1"
"2012","Iceland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","51.6"
"2012","Iceland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","18.9"
"2012","Iceland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","32.6"
"2012","Liechtenstein","Median age of population","41.6"
"2012","Liechtenstein","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","43.2"
"2012","Liechtenstein","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","73.0"
"2012","Liechtenstein","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.6"
"2012","Liechtenstein","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.5"
"2012","Liechtenstein","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","20.6"
"2012","Liechtenstein","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","35.6"
"2012","Norway","Median age of population","38.8"
"2012","Norway","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.3"
"2012","Norway","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.8"
"2012","Norway","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","28.0"
"2012","Norway","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","46.5"
"2012","Norway","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","23.3"
"2012","Norway","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","39.3"
"2012","Switzerland","Median age of population","41.8"
"2012","Switzerland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.4"
"2012","Switzerland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.2"
"2012","Switzerland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.1"
"2012","Switzerland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.6"
"2012","Switzerland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.3"
"2012","Switzerland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","40.6"
"2012","Montenegro","Median age of population","36.9"
"2012","Montenegro","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","46.8"
"2012","Montenegro","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.6"
"2012","Montenegro","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.8"
"2012","Montenegro","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","47.1"
"2012","Montenegro","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.0"
"2012","Montenegro","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","33.5"
"2012","Former Yugoslav Republic of Macedonia, the","Median age of population","36.4"
"2012","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","40.8"
"2012","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","71.1"
"2012","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.2"
"2012","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","41.6"
"2012","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","16.6"
"2012","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","29.5"
"2012","Albania","Median age of population",":"
"2012","Albania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2012","Albania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2012","Albania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2012","Albania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2012","Albania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2012","Albania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2012","Serbia","Median age of population","42.6"
"2012","Serbia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","46.3"
"2012","Serbia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.6"
"2012","Serbia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.0"
"2012","Serbia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.1"
"2012","Serbia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.3"
"2012","Serbia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","44.5"
"2012","Turkey","Median age of population","29.7"
"2012","Turkey","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","48.4"
"2012","Turkey","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.2"
"2012","Turkey","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","37.5"
"2012","Turkey","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","60.8"
"2012","Turkey","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","10.9"
"2012","Turkey","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","19.4"
"2012","Andorra","Median age of population","39.6"
"2012","Andorra","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","39.1"
"2012","Andorra","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","60.8"
"2012","Andorra","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.5"
