"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-10-10 16:14:06 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
"USA (INS/DHS)","Sri Lanka",2016,February,21
"USA (INS/DHS)","Sri Lanka",2016,March,46
"USA (INS/DHS)","Sri Lanka",2016,April,28
"USA (INS/DHS)","Sri Lanka",2016,May,24
"USA (INS/DHS)","Sri Lanka",2016,June,31
"USA (INS/DHS)","Sri Lanka",2016,July,22
"USA (INS/DHS)","Sri Lanka",2016,August,27
"USA (INS/DHS)",Lithuania,2016,January,1
"USA (INS/DHS)",Lithuania,2016,June,1
"USA (INS/DHS)",Lithuania,2016,July,1
"USA (INS/DHS)",Lithuania,2016,August,2
"USA (INS/DHS)",Latvia,2016,January,1
"USA (INS/DHS)",Latvia,2016,February,2
"USA (INS/DHS)",Latvia,2016,March,2
"USA (INS/DHS)",Latvia,2016,May,1
"USA (INS/DHS)",Latvia,2016,July,1
"USA (INS/DHS)",Latvia,2016,August,3
"USA (INS/DHS)",Mauritania,2016,January,25
"USA (INS/DHS)",Mauritania,2016,February,12
"USA (INS/DHS)",Mauritania,2016,March,26
"USA (INS/DHS)",Mauritania,2016,April,18
"USA (INS/DHS)",Mauritania,2016,May,15
"USA (INS/DHS)",Mauritania,2016,June,20
"USA (INS/DHS)",Mauritania,2016,July,15
"USA (INS/DHS)",Mauritania,2016,August,17
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,January,1
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,February,1
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,March,4
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,April,3
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,May,2
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,June,6
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,July,2
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,August,2
"USA (INS/DHS)","Rep. of Moldova",2016,January,24
"USA (INS/DHS)","Rep. of Moldova",2016,February,20
"USA (INS/DHS)","Rep. of Moldova",2016,March,33
"USA (INS/DHS)","Rep. of Moldova",2016,April,42
"USA (INS/DHS)","Rep. of Moldova",2016,May,102
"USA (INS/DHS)","Rep. of Moldova",2016,June,57
"USA (INS/DHS)","Rep. of Moldova",2016,July,36
"USA (INS/DHS)","Rep. of Moldova",2016,August,33
"USA (INS/DHS)",Maldives,2016,April,1
"USA (INS/DHS)",Mexico,2016,January,924
"USA (INS/DHS)",Mexico,2016,February,1102
"USA (INS/DHS)",Mexico,2016,March,1332
"USA (INS/DHS)",Mexico,2016,April,1213
"USA (INS/DHS)",Mexico,2016,May,1334
"USA (INS/DHS)",Mexico,2016,June,1507
"USA (INS/DHS)",Mexico,2016,July,1340
"USA (INS/DHS)",Mexico,2016,August,1299
"USA (INS/DHS)",Mali,2016,January,10
"USA (INS/DHS)",Mali,2016,February,7
"USA (INS/DHS)",Mali,2016,March,9
"USA (INS/DHS)",Mali,2016,April,4
"USA (INS/DHS)",Mali,2016,May,8
"USA (INS/DHS)",Mali,2016,June,16
"USA (INS/DHS)",Mali,2016,July,8
"USA (INS/DHS)",Mali,2016,August,8
"USA (INS/DHS)",Malaysia,2016,January,4
"USA (INS/DHS)",Malaysia,2016,February,6
"USA (INS/DHS)",Malaysia,2016,March,7
"USA (INS/DHS)",Malaysia,2016,April,2
"USA (INS/DHS)",Malaysia,2016,May,7
"USA (INS/DHS)",Malaysia,2016,June,4
"USA (INS/DHS)",Malaysia,2016,July,8
"USA (INS/DHS)",Malaysia,2016,August,10
"USA (INS/DHS)",Malawi,2016,January,1
"USA (INS/DHS)",Malawi,2016,February,1
"USA (INS/DHS)",Malawi,2016,March,3
"USA (INS/DHS)",Malawi,2016,April,1
"USA (INS/DHS)",Malawi,2016,June,2
"USA (INS/DHS)",Malawi,2016,July,2
"USA (INS/DHS)",Malawi,2016,August,1
"USA (INS/DHS)",Montenegro,2016,January,4
"USA (INS/DHS)",Montenegro,2016,February,5
"USA (INS/DHS)",Montenegro,2016,March,3
"USA (INS/DHS)",Montenegro,2016,April,2
"USA (INS/DHS)",Montenegro,2016,May,4
"USA (INS/DHS)",Montenegro,2016,June,5
"USA (INS/DHS)",Montenegro,2016,July,2
"USA (INS/DHS)",Montenegro,2016,August,5
"USA (INS/DHS)",Mongolia,2016,January,31
"USA (INS/DHS)",Mongolia,2016,February,52
"USA (INS/DHS)",Mongolia,2016,March,51
"USA (INS/DHS)",Mongolia,2016,April,53
"USA (INS/DHS)",Mongolia,2016,May,56
"USA (INS/DHS)",Mongolia,2016,June,55
"USA (INS/DHS)",Mongolia,2016,July,34
"USA (INS/DHS)",Mongolia,2016,August,47
"USA (INS/DHS)",Morocco,2016,January,1
"USA (INS/DHS)",Morocco,2016,February,2
"USA (INS/DHS)",Morocco,2016,March,4
"USA (INS/DHS)",Morocco,2016,April,3
"USA (INS/DHS)",Morocco,2016,May,5
"USA (INS/DHS)",Morocco,2016,June,1
"USA (INS/DHS)",Morocco,2016,July,4
"USA (INS/DHS)",Morocco,2016,August,12
"USA (INS/DHS)",Mozambique,2016,April,1
"USA (INS/DHS)",Mozambique,2016,May,1
"USA (INS/DHS)",Mozambique,2016,July,3
"USA (INS/DHS)",Mauritius,2016,January,1
"USA (INS/DHS)",Mauritius,2016,February,3
"USA (INS/DHS)",Mauritius,2016,March,4
"USA (INS/DHS)",Mauritius,2016,April,1
"USA (INS/DHS)",Mauritius,2016,May,1
"USA (INS/DHS)",Mauritius,2016,June,3
"USA (INS/DHS)",Mauritius,2016,August,1
"USA (INS/DHS)",Myanmar,2016,January,24
"USA (INS/DHS)",Myanmar,2016,February,11
"USA (INS/DHS)",Myanmar,2016,March,18
"USA (INS/DHS)",Myanmar,2016,April,11
"USA (INS/DHS)",Myanmar,2016,May,15
"USA (INS/DHS)",Myanmar,2016,June,13
"USA (INS/DHS)",Myanmar,2016,July,19
"USA (INS/DHS)",Myanmar,2016,August,10
"USA (INS/DHS)",Namibia,2016,January,1
"USA (INS/DHS)",Nepal,2016,January,104
"USA (INS/DHS)",Nepal,2016,February,102
"USA (INS/DHS)",Nepal,2016,March,123
"USA (INS/DHS)",Nepal,2016,April,101
"USA (INS/DHS)",Nepal,2016,May,140
"USA (INS/DHS)",Nepal,2016,June,150
"USA (INS/DHS)",Nepal,2016,July,134
"USA (INS/DHS)",Nepal,2016,August,132
"USA (INS/DHS)",Netherlands,2016,January,1
"USA (INS/DHS)",Niger,2016,January,4
"USA (INS/DHS)",Niger,2016,February,3
"USA (INS/DHS)",Niger,2016,March,9
"USA (INS/DHS)",Niger,2016,April,4
"USA (INS/DHS)",Niger,2016,May,6
"USA (INS/DHS)",Niger,2016,June,9
"USA (INS/DHS)",Niger,2016,July,6
"USA (INS/DHS)",Niger,2016,August,5
"USA (INS/DHS)",Nicaragua,2016,January,14
"USA (INS/DHS)",Nicaragua,2016,February,14
"USA (INS/DHS)",Nicaragua,2016,March,13
"USA (INS/DHS)",Nicaragua,2016,April,15
"USA (INS/DHS)",Nicaragua,2016,May,17
"USA (INS/DHS)",Nicaragua,2016,June,22
"USA (INS/DHS)",Nicaragua,2016,July,11
"USA (INS/DHS)",Nicaragua,2016,August,13
"USA (INS/DHS)",Nigeria,2016,January,58
"USA (INS/DHS)",Nigeria,2016,February,40
"USA (INS/DHS)",Nigeria,2016,March,69
"USA (INS/DHS)",Nigeria,2016,April,73
"USA (INS/DHS)",Nigeria,2016,May,79
"USA (INS/DHS)",Nigeria,2016,June,87
"USA (INS/DHS)",Nigeria,2016,July,91
"USA (INS/DHS)",Nigeria,2016,August,97
"USA (INS/DHS)",Norway,2016,July,1
"USA (INS/DHS)",Oman,2016,August,1
"USA (INS/DHS)",Pakistan,2016,January,81
"USA (INS/DHS)",Pakistan,2016,February,70
"USA (INS/DHS)",Pakistan,2016,March,121
"USA (INS/DHS)",Pakistan,2016,April,111
"USA (INS/DHS)",Pakistan,2016,May,122
"USA (INS/DHS)",Pakistan,2016,June,103
"USA (INS/DHS)",Pakistan,2016,July,108
"USA (INS/DHS)",Pakistan,2016,August,104
"USA (INS/DHS)",Panama,2016,January,2
"USA (INS/DHS)",Panama,2016,February,3
"USA (INS/DHS)",Panama,2016,March,3
"USA (INS/DHS)",Panama,2016,June,2
"USA (INS/DHS)",Panama,2016,July,3
"USA (INS/DHS)",Panama,2016,August,2
"USA (INS/DHS)",Paraguay,2016,January,2
"USA (INS/DHS)",Paraguay,2016,February,1
"USA (INS/DHS)",Paraguay,2016,March,2
"USA (INS/DHS)",Paraguay,2016,April,1
"USA (INS/DHS)",Paraguay,2016,June,4
"USA (INS/DHS)",Paraguay,2016,July,1
"USA (INS/DHS)",Paraguay,2016,August,2
"USA (INS/DHS)",Peru,2016,January,29
"USA (INS/DHS)",Peru,2016,February,45
"USA (INS/DHS)",Peru,2016,March,44
"USA (INS/DHS)",Peru,2016,April,29
"USA (INS/DHS)",Peru,2016,May,42
"USA (INS/DHS)",Peru,2016,June,50
"USA (INS/DHS)",Peru,2016,July,42
"USA (INS/DHS)",Peru,2016,August,55
"USA (INS/DHS)",Philippines,2016,January,19
"USA (INS/DHS)",Philippines,2016,February,22
"USA (INS/DHS)",Philippines,2016,March,28
"USA (INS/DHS)",Philippines,2016,April,30
"USA (INS/DHS)",Philippines,2016,May,23
"USA (INS/DHS)",Philippines,2016,June,28
"USA (INS/DHS)",Philippines,2016,July,22
"USA (INS/DHS)",Philippines,2016,August,26
"USA (INS/DHS)","Papua New Guinea",2016,August,1
"USA (INS/DHS)",Poland,2016,January,11
"USA (INS/DHS)",Poland,2016,February,15
"USA (INS/DHS)",Poland,2016,March,17
"USA (INS/DHS)",Poland,2016,April,7
"USA (INS/DHS)",Poland,2016,May,12
"USA (INS/DHS)",Poland,2016,June,14
"USA (INS/DHS)",Poland,2016,July,8
"USA (INS/DHS)",Poland,2016,August,17
"USA (INS/DHS)",Portugal,2016,March,1
"USA (INS/DHS)",Portugal,2016,May,1
"USA (INS/DHS)",Qatar,2016,January,1
"USA (INS/DHS)",Qatar,2016,June,1
"USA (INS/DHS)",Qatar,2016,July,1
"USA (INS/DHS)",Qatar,2016,August,2
"USA (INS/DHS)",Romania,2016,January,16
"USA (INS/DHS)",Romania,2016,February,18
"USA (INS/DHS)",Romania,2016,March,12
"USA (INS/DHS)",Romania,2016,April,13
"USA (INS/DHS)",Romania,2016,May,12
"USA (INS/DHS)",Romania,2016,June,10
"USA (INS/DHS)",Romania,2016,July,18
"USA (INS/DHS)",Romania,2016,August,21
"USA (INS/DHS)","South Africa",2016,January,7
"USA (INS/DHS)","South Africa",2016,February,5
"USA (INS/DHS)","South Africa",2016,March,1
"USA (INS/DHS)","South Africa",2016,April,6
"USA (INS/DHS)","South Africa",2016,May,2
"USA (INS/DHS)","South Africa",2016,June,5
"USA (INS/DHS)","South Africa",2016,July,3
"USA (INS/DHS)","South Africa",2016,August,3
"USA (INS/DHS)","Russian Federation",2016,January,130
"USA (INS/DHS)","Russian Federation",2016,February,127
"USA (INS/DHS)","Russian Federation",2016,March,184
"USA (INS/DHS)","Russian Federation",2016,April,132
"USA (INS/DHS)","Russian Federation",2016,May,190
"USA (INS/DHS)","Russian Federation",2016,June,187
"USA (INS/DHS)","Russian Federation",2016,July,147
"USA (INS/DHS)","Russian Federation",2016,August,169
"USA (INS/DHS)",Rwanda,2016,January,13
"USA (INS/DHS)",Rwanda,2016,February,13
"USA (INS/DHS)",Rwanda,2016,March,3
"USA (INS/DHS)",Rwanda,2016,April,11
"USA (INS/DHS)",Rwanda,2016,May,11
"USA (INS/DHS)",Rwanda,2016,June,7
"USA (INS/DHS)",Rwanda,2016,July,6
"USA (INS/DHS)",Rwanda,2016,August,16
"USA (INS/DHS)","El Salvador",2016,January,551
"USA (INS/DHS)","El Salvador",2016,February,624
"USA (INS/DHS)","El Salvador",2016,March,757
"USA (INS/DHS)","El Salvador",2016,April,918
"USA (INS/DHS)","El Salvador",2016,May,846
"USA (INS/DHS)","El Salvador",2016,June,920
"USA (INS/DHS)","El Salvador",2016,July,615
"USA (INS/DHS)","El Salvador",2016,August,992
"USA (INS/DHS)","Saudi Arabia",2016,January,19
"USA (INS/DHS)","Saudi Arabia",2016,February,20
"USA (INS/DHS)","Saudi Arabia",2016,March,16
"USA (INS/DHS)","Saudi Arabia",2016,April,21
"USA (INS/DHS)","Saudi Arabia",2016,May,33
"USA (INS/DHS)","Saudi Arabia",2016,June,23
"USA (INS/DHS)","Saudi Arabia",2016,July,20
"USA (INS/DHS)","Saudi Arabia",2016,August,18
"USA (INS/DHS)",Senegal,2016,January,7
"USA (INS/DHS)",Senegal,2016,February,9
"USA (INS/DHS)",Senegal,2016,March,16
"USA (INS/DHS)",Senegal,2016,April,7
"USA (INS/DHS)",Senegal,2016,May,16
"USA (INS/DHS)",Senegal,2016,June,5
"USA (INS/DHS)",Senegal,2016,July,6
"USA (INS/DHS)",Senegal,2016,August,10
"USA (INS/DHS)",Singapore,2016,April,1
"USA (INS/DHS)",Singapore,2016,June,3
"USA (INS/DHS)",Singapore,2016,July,1
"USA (INS/DHS)",Singapore,2016,August,1
"USA (INS/DHS)","Sierra Leone",2016,January,3
"USA (INS/DHS)","Sierra Leone",2016,February,7
"USA (INS/DHS)","Sierra Leone",2016,March,4
"USA (INS/DHS)","Sierra Leone",2016,April,5
"USA (INS/DHS)","Sierra Leone",2016,May,5
"USA (INS/DHS)","Sierra Leone",2016,June,2
"USA (INS/DHS)","Sierra Leone",2016,July,1
"USA (INS/DHS)","Sierra Leone",2016,August,3
"USA (INS/DHS)",Somalia,2016,February,12
"USA (INS/DHS)",Somalia,2016,March,9
"USA (INS/DHS)",Somalia,2016,April,10
"USA (INS/DHS)",Somalia,2016,May,3
"USA (INS/DHS)",Somalia,2016,June,3
"USA (INS/DHS)",Somalia,2016,July,3
"USA (INS/DHS)",Somalia,2016,August,4
"USA (INS/DHS)",Spain,2016,January,3
"USA (INS/DHS)",Spain,2016,April,2
"USA (INS/DHS)",Spain,2016,June,1
"USA (INS/DHS)","Viet Nam",2016,January,6
"USA (INS/DHS)","Viet Nam",2016,February,2
"USA (INS/DHS)","Viet Nam",2016,March,4
"USA (INS/DHS)","Viet Nam",2016,April,1
"USA (INS/DHS)","Viet Nam",2016,June,12
"USA (INS/DHS)","Viet Nam",2016,July,9
"USA (INS/DHS)","Viet Nam",2016,August,15
"USA (INS/DHS)",Stateless,2016,January,22
"USA (INS/DHS)",Stateless,2016,February,18
"USA (INS/DHS)",Stateless,2016,March,17
"USA (INS/DHS)",Stateless,2016,April,18
"USA (INS/DHS)",Stateless,2016,May,16
"USA (INS/DHS)",Stateless,2016,June,17
"USA (INS/DHS)",Stateless,2016,July,19
"USA (INS/DHS)",Stateless,2016,August,27
"USA (INS/DHS)",Sudan,2016,January,17
"USA (INS/DHS)",Sudan,2016,February,19
"USA (INS/DHS)",Sudan,2016,March,20
"USA (INS/DHS)",Sudan,2016,April,21
"USA (INS/DHS)",Sudan,2016,May,21
"USA (INS/DHS)",Sudan,2016,June,27
"USA (INS/DHS)",Sudan,2016,July,21
"USA (INS/DHS)",Sudan,2016,August,26
"USA (INS/DHS)",Suriname,2016,April,1
"USA (INS/DHS)",Slovakia,2016,March,1
"USA (INS/DHS)",Slovakia,2016,April,1
"USA (INS/DHS)",Slovakia,2016,May,1
"USA (INS/DHS)",Slovakia,2016,August,1
"USA (INS/DHS)",Sweden,2016,April,1
"USA (INS/DHS)",Switzerland,2016,May,1
"USA (INS/DHS)",Switzerland,2016,June,1
"USA (INS/DHS)","Syrian Arab Rep.",2016,January,70
"USA (INS/DHS)","Syrian Arab Rep.",2016,February,56
"USA (INS/DHS)","Syrian Arab Rep.",2016,March,68
"USA (INS/DHS)","Syrian Arab Rep.",2016,April,57
"USA (INS/DHS)","Syrian Arab Rep.",2016,May,57
"USA (INS/DHS)","Syrian Arab Rep.",2016,June,56
"USA (INS/DHS)","Syrian Arab Rep.",2016,July,43
"USA (INS/DHS)","Syrian Arab Rep.",2016,August,53
"USA (INS/DHS)","United Rep. of Tanzania",2016,January,4
"USA (INS/DHS)","United Rep. of Tanzania",2016,February,3
"USA (INS/DHS)","United Rep. of Tanzania",2016,March,3
"USA (INS/DHS)","United Rep. of Tanzania",2016,April,5
"USA (INS/DHS)","United Rep. of Tanzania",2016,May,5
"USA (INS/DHS)","United Rep. of Tanzania",2016,June,2
"USA (INS/DHS)","United Rep. of Tanzania",2016,July,2
"USA (INS/DHS)","United Rep. of Tanzania",2016,August,2
"USA (INS/DHS)",Thailand,2016,January,1
"USA (INS/DHS)",Thailand,2016,March,3
"USA (INS/DHS)",Thailand,2016,April,1
"USA (INS/DHS)",Thailand,2016,May,2
"USA (INS/DHS)",Thailand,2016,June,1
"USA (INS/DHS)",Thailand,2016,July,3
"USA (INS/DHS)",Thailand,2016,August,1
"USA (INS/DHS)",Tajikistan,2016,January,14
"USA (INS/DHS)",Tajikistan,2016,February,8
"USA (INS/DHS)",Tajikistan,2016,March,8
"USA (INS/DHS)",Tajikistan,2016,April,5
"USA (INS/DHS)",Tajikistan,2016,May,9
"USA (INS/DHS)",Tajikistan,2016,June,11
"USA (INS/DHS)",Tajikistan,2016,July,7
"USA (INS/DHS)",Tajikistan,2016,August,13
"USA (INS/DHS)",Turkmenistan,2016,January,5
"USA (INS/DHS)",Turkmenistan,2016,February,1
"USA (INS/DHS)",Turkmenistan,2016,March,4
"USA (INS/DHS)",Turkmenistan,2016,April,3
"USA (INS/DHS)",Turkmenistan,2016,May,5
"USA (INS/DHS)",Turkmenistan,2016,June,4
"USA (INS/DHS)",Turkmenistan,2016,July,3
"USA (INS/DHS)",Turkmenistan,2016,August,2
"USA (INS/DHS)",Togo,2016,January,16
"USA (INS/DHS)",Togo,2016,February,15
"USA (INS/DHS)",Togo,2016,March,13
"USA (INS/DHS)",Togo,2016,April,10
"USA (INS/DHS)",Togo,2016,May,18
"USA (INS/DHS)",Togo,2016,June,9
"USA (INS/DHS)",Togo,2016,July,9
"USA (INS/DHS)",Togo,2016,August,9
"USA (INS/DHS)",Tonga,2016,April,1
"USA (INS/DHS)","Trinidad and Tobago",2016,January,3
"USA (INS/DHS)","Trinidad and Tobago",2016,February,4
"USA (INS/DHS)","Trinidad and Tobago",2016,March,2
"USA (INS/DHS)","Trinidad and Tobago",2016,April,2
"USA (INS/DHS)","Trinidad and Tobago",2016,May,2
"USA (INS/DHS)","Trinidad and Tobago",2016,June,5
"USA (INS/DHS)","Trinidad and Tobago",2016,July,2
"USA (INS/DHS)","Trinidad and Tobago",2016,August,3
"USA (INS/DHS)",Tunisia,2016,January,3
"USA (INS/DHS)",Tunisia,2016,February,3
"USA (INS/DHS)",Tunisia,2016,March,10
"USA (INS/DHS)",Tunisia,2016,April,4
"USA (INS/DHS)",Tunisia,2016,May,4
"USA (INS/DHS)",Tunisia,2016,June,1
"USA (INS/DHS)",Tunisia,2016,July,2
"USA (INS/DHS)",Tunisia,2016,August,6
"USA (INS/DHS)",Turkey,2016,January,19
"USA (INS/DHS)",Turkey,2016,February,18
"USA (INS/DHS)",Turkey,2016,March,26
"USA (INS/DHS)",Turkey,2016,April,21
"USA (INS/DHS)",Turkey,2016,May,27
"USA (INS/DHS)",Turkey,2016,June,27
"USA (INS/DHS)",Turkey,2016,July,23
"USA (INS/DHS)",Turkey,2016,August,53
"USA (INS/DHS)","United Arab Emirates",2016,January,1
"USA (INS/DHS)","United Arab Emirates",2016,February,1
"USA (INS/DHS)","United Arab Emirates",2016,March,4
"USA (INS/DHS)","United Arab Emirates",2016,April,8
"USA (INS/DHS)","United Arab Emirates",2016,May,5
"USA (INS/DHS)","United Arab Emirates",2016,June,10
"USA (INS/DHS)","United Arab Emirates",2016,July,3
"USA (INS/DHS)","United Arab Emirates",2016,August,4
"USA (INS/DHS)",Uganda,2016,January,50
"USA (INS/DHS)",Uganda,2016,February,44
"USA (INS/DHS)",Uganda,2016,March,54
"USA (INS/DHS)",Uganda,2016,April,38
"USA (INS/DHS)",Uganda,2016,May,56
"USA (INS/DHS)",Uganda,2016,June,41
"USA (INS/DHS)",Uganda,2016,July,41
"USA (INS/DHS)",Uganda,2016,August,51
"USA (INS/DHS)",Ukraine,2016,January,173
"USA (INS/DHS)",Ukraine,2016,February,174
"USA (INS/DHS)",Ukraine,2016,March,220
"USA (INS/DHS)",Ukraine,2016,April,228
"USA (INS/DHS)",Ukraine,2016,May,337
"USA (INS/DHS)",Ukraine,2016,June,181
"USA (INS/DHS)",Ukraine,2016,July,130
"USA (INS/DHS)",Ukraine,2016,August,144
"USA (INS/DHS)",Uruguay,2016,January,3
"USA (INS/DHS)",Uruguay,2016,March,3
"USA (INS/DHS)",Uruguay,2016,April,5
"USA (INS/DHS)",Uruguay,2016,May,2
"USA (INS/DHS)",Uruguay,2016,June,1
"USA (INS/DHS)",Uruguay,2016,July,2
"USA (INS/DHS)",Uruguay,2016,August,2
"USA (INS/DHS)",Uzbekistan,2016,January,21
"USA (INS/DHS)",Uzbekistan,2016,February,35
"USA (INS/DHS)",Uzbekistan,2016,March,40
"USA (INS/DHS)",Uzbekistan,2016,April,20
"USA (INS/DHS)",Uzbekistan,2016,May,36
"USA (INS/DHS)",Uzbekistan,2016,June,31
"USA (INS/DHS)",Uzbekistan,2016,July,34
"USA (INS/DHS)",Uzbekistan,2016,August,43
"USA (INS/DHS)","Saint Vincent and the Grenadines",2016,January,1
"USA (INS/DHS)","Saint Vincent and the Grenadines",2016,June,1
"USA (INS/DHS)","Saint Vincent and the Grenadines",2016,July,1
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,January,1020
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,February,1142
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,March,1345
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,April,1253
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,May,1292
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,June,1370
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,July,1285
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,August,1614
"USA (INS/DHS)","South Sudan",2016,February,1
"USA (INS/DHS)","South Sudan",2016,April,1
"USA (INS/DHS)","South Sudan",2016,July,1
"USA (INS/DHS)","South Sudan",2016,August,2
"USA (INS/DHS)",Yemen,2016,January,21
"USA (INS/DHS)",Yemen,2016,February,15
"USA (INS/DHS)",Yemen,2016,March,14
"USA (INS/DHS)",Yemen,2016,April,21
"USA (INS/DHS)",Yemen,2016,May,19
"USA (INS/DHS)",Yemen,2016,June,16
"USA (INS/DHS)",Yemen,2016,July,13
"USA (INS/DHS)",Yemen,2016,August,17
"USA (INS/DHS)",Zambia,2016,February,1
"USA (INS/DHS)",Zambia,2016,March,1
"USA (INS/DHS)",Zambia,2016,May,6
"USA (INS/DHS)",Zambia,2016,June,3
"USA (INS/DHS)",Zambia,2016,August,1
"USA (INS/DHS)",Zimbabwe,2016,January,13
"USA (INS/DHS)",Zimbabwe,2016,February,11
"USA (INS/DHS)",Zimbabwe,2016,March,18
"USA (INS/DHS)",Zimbabwe,2016,April,11
"USA (INS/DHS)",Zimbabwe,2016,May,28
"USA (INS/DHS)",Zimbabwe,2016,June,18
"USA (INS/DHS)",Zimbabwe,2016,July,11
"USA (INS/DHS)",Zimbabwe,2016,August,12
"USA (EOIR)",Afghanistan,2016,March,7
"USA (EOIR)",Albania,2016,January,11
"USA (EOIR)",Albania,2016,February,6
"USA (EOIR)",Albania,2016,March,14
"USA (EOIR)",Albania,2016,April,16
"USA (EOIR)",Albania,2016,May,7
"USA (EOIR)",Egypt,2016,January,11
"USA (EOIR)",Egypt,2016,February,8
"USA (EOIR)",Egypt,2016,April,7
"USA (EOIR)",Armenia,2016,February,10
"USA (EOIR)",Armenia,2016,March,30
"USA (EOIR)",Armenia,2016,April,10
"USA (EOIR)",Armenia,2016,May,13
"USA (EOIR)",Azerbaijan,2016,January,5
"USA (EOIR)",Azerbaijan,2016,March,4
"USA (EOIR)",Bangladesh,2016,January,49
"USA (EOIR)",Bangladesh,2016,February,34
"USA (EOIR)",Bangladesh,2016,March,40
"USA (EOIR)",Bangladesh,2016,April,35
"USA (EOIR)",Bangladesh,2016,May,35
"USA (EOIR)","Burkina Faso",2016,March,9
"USA (EOIR)","Burkina Faso",2016,April,6
"USA (EOIR)","Burkina Faso",2016,May,7
"USA (EOIR)",Belarus,2016,January,4
"USA (EOIR)","Bolivia (Plurinational State of)",2016,February,5
"USA (EOIR)","Bolivia (Plurinational State of)",2016,March,4
"USA (EOIR)",Brazil,2016,January,16
"USA (EOIR)",Brazil,2016,February,22
"USA (EOIR)",Brazil,2016,March,40
"USA (EOIR)",Brazil,2016,April,26
"USA (EOIR)",Brazil,2016,May,21
"USA (EOIR)",China,2016,January,96
"USA (EOIR)",China,2016,February,111
"USA (EOIR)",China,2016,March,130
"USA (EOIR)",China,2016,April,124
"USA (EOIR)",China,2016,May,120
"USA (EOIR)",Cameroon,2016,January,19
"USA (EOIR)",Cameroon,2016,February,28
"USA (EOIR)",Cameroon,2016,March,21
"USA (EOIR)",Cameroon,2016,April,22
"USA (EOIR)",Cameroon,2016,May,44
"USA (EOIR)",Congo,2016,March,8
"USA (EOIR)",Colombia,2016,January,23
"USA (EOIR)",Colombia,2016,February,10
"USA (EOIR)",Colombia,2016,March,12
"USA (EOIR)",Colombia,2016,April,14
"USA (EOIR)",Colombia,2016,May,17
"USA (EOIR)",Cuba,2016,January,8
"USA (EOIR)",Cuba,2016,February,11
"USA (EOIR)",Cuba,2016,March,9
"USA (EOIR)",Cuba,2016,April,7
"USA (EOIR)",Cuba,2016,May,18
"USA (EOIR)","Dominican Rep.",2016,January,20
"USA (EOIR)","Dominican Rep.",2016,February,12
"USA (EOIR)","Dominican Rep.",2016,March,19
"USA (EOIR)","Dominican Rep.",2016,April,16
"USA (EOIR)","Dominican Rep.",2016,May,18
"USA (EOIR)",Ecuador,2016,January,70
"USA (EOIR)",Ecuador,2016,February,65
"USA (EOIR)",Ecuador,2016,March,101
"USA (EOIR)",Ecuador,2016,April,82
"USA (EOIR)",Ecuador,2016,May,85
"USA (EOIR)",Eritrea,2016,January,23
"USA (EOIR)",Eritrea,2016,February,19
"USA (EOIR)",Eritrea,2016,March,22
"USA (EOIR)",Eritrea,2016,April,32
"USA (EOIR)",Eritrea,2016,May,23
"USA (EOIR)",Ethiopia,2016,January,13
"USA (EOIR)",Ethiopia,2016,February,12
"USA (EOIR)",Ethiopia,2016,March,7
"USA (EOIR)",Ethiopia,2016,April,14
"USA (EOIR)",Ethiopia,2016,May,12
"USA (EOIR)",Gambia,2016,February,6
"USA (EOIR)",Georgia,2016,January,6
"USA (EOIR)",Georgia,2016,March,4
"USA (EOIR)",Ghana,2016,January,18
"USA (EOIR)",Ghana,2016,February,35
"USA (EOIR)",Ghana,2016,March,53
"USA (EOIR)",Ghana,2016,April,48
"USA (EOIR)",Ghana,2016,May,50
"USA (EOIR)",Guatemala,2016,January,691
"USA (EOIR)",Guatemala,2016,February,832
"USA (EOIR)",Guatemala,2016,March,951
"USA (EOIR)",Guatemala,2016,April,978
"USA (EOIR)",Guatemala,2016,May,1039
"USA (EOIR)",Guinea,2016,January,5
"USA (EOIR)",Guinea,2016,February,9
"USA (EOIR)",Guinea,2016,March,9
"USA (EOIR)",Guinea,2016,April,26
"USA (EOIR)",Guinea,2016,May,14
"USA (EOIR)",Haiti,2016,January,30
"USA (EOIR)",Haiti,2016,February,19
