"TIME","GEO","AGE","SEX","UNIT","Value"
"1992","Czech Republic","Total","Total","Number","10,312,548"
"1992","Denmark","Total","Total","Number","5,162,126"
"1992","Germany (until 1990 former territory of the FRG)","Total","Total","Number","80,274,564"
"1992","Germany including former GDR","Total","Total","Number","80,274,564"
"1992","Estonia","Total","Total","Number","1,554,878"
"1992","Ireland","Total","Total","Number","3,547,492"
"1992","Greece","Total","Total","Number","10,367,163"
"1992","Spain","Total","Total","Number","39,051,336"
"1992","France","Total","Total","Number","58,604,851"
"1992","France (metropolitan)","Total","Total","Number","57,110,533"
"1992","Croatia","Total","Total","Number","4,595,866"
"1992","Italy","Total","Total","Number","56,772,923"
"1992","Cyprus","Total","Total","Number","603,069"
"1992","Latvia","Total","Total","Number","2,643,000"
"1992","Lithuania","Total","Total","Number","3,706,299"
"1992","Luxembourg","Total","Total","Number","389,600"
"1992","Hungary","Total","Total","Number","10,373,647"
"1992","Malta","Total","Total","Number","365,781"
"1992","Netherlands","Total","Total","Number","15,129,150"
"1992","Austria","Total","Total","Number","7,798,899"
"1992","Poland","Total","Total","Number","38,309,226"
"1992","Portugal","Total","Total","Number","9,950,029"
"1992","Romania","Total","Total","Number","22,810,035"
"1992","Slovenia","Total","Total","Number","1,998,912"
"1992","Slovakia","Total","Total","Number","5,295,877"
"1992","Finland","Total","Total","Number","5,029,002"
"1992","Sweden","Total","Total","Number","8,644,120"
"1992","United Kingdom","Total","Total","Number","57,511,594"
"1992","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","482,487,878"
"1992","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","477,892,012"
"1992","European Free Trade Association","Total","Total","Number","11,405,515"
"1992","Iceland","Total","Total","Number","259,727"
"1992","Liechtenstein","Total","Total","Number","29,386"
"1992","Norway","Total","Total","Number","4,273,634"
"1992","Switzerland","Total","Total","Number","6,842,768"
"1992","Montenegro","Total","Total","Number",":"
"1992","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,908,941"
"1992","Albania","Total","Total","Number","3,190,103"
"1992","Serbia","Total","Total","Number",":"
"1992","Turkey","Total","Total","Number","57,835,076"
"1992","Andorra","Total","Total","Number","59,048"
"1992","Belarus","Total","Total","Number",":"
"1992","Bosnia and Herzegovina","Total","Total","Number",":"
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1992","Moldova","Total","Total","Number",":"
"1992","Monaco","Total","Total","Number",":"
"1992","Russia","Total","Total","Number",":"
"1992","San Marino","Total","Total","Number",":"
"1992","Ukraine","Total","Total","Number",":"
"1992","Armenia","Total","Total","Number",":"
"1992","Azerbaijan","Total","Total","Number",":"
"1992","Georgia","Total","Total","Number",":"
"1993","European Union (28 countries)","Total","Total","Number","479,561,788"
"1993","European Union (27 countries)","Total","Total","Number","475,006,017"
"1993","Euro area (19 countries)","Total","Total","Number","313,111,944"
"1993","Euro area (18 countries)","Total","Total","Number","309,418,015"
"1993","Belgium","Total","Total","Number","10,068,319"
"1993","Bulgaria","Total","Total","Number","8,484,863"
"1993","Czech Republic","Total","Total","Number","10,325,697"
"1993","Denmark","Total","Total","Number","5,180,614"
"1993","Germany (until 1990 former territory of the FRG)","Total","Total","Number","80,974,632"
"1993","Germany including former GDR","Total","Total","Number","80,974,632"
"1993","Estonia","Total","Total","Number","1,511,303"
"1993","Ireland","Total","Total","Number","3,569,367"
"1993","Greece","Total","Total","Number","10,430,958"
"1993","Spain","Total","Total","Number","39,264,034"
"1993","France","Total","Total","Number","58,885,929"
"1993","France (metropolitan)","Total","Total","Number","57,369,161"
"1993","Croatia","Total","Total","Number","4,555,771"
"1993","Italy","Total","Total","Number","56,821,250"
"1993","Cyprus","Total","Total","Number","619,231"
"1993","Latvia","Total","Total","Number","2,585,675"
"1993","Lithuania","Total","Total","Number","3,693,929"
"1993","Luxembourg","Total","Total","Number","394,750"
"1993","Hungary","Total","Total","Number","10,365,035"
"1993","Malta","Total","Total","Number","369,455"
"1993","Netherlands","Total","Total","Number","15,239,182"
"1993","Austria","Total","Total","Number","7,882,519"
"1993","Poland","Total","Total","Number","38,418,108"
"1993","Portugal","Total","Total","Number","9,954,958"
"1993","Romania","Total","Total","Number","22,778,533"
"1993","Slovenia","Total","Total","Number","1,994,084"
"1993","Slovakia","Total","Total","Number","5,314,155"
"1993","Finland","Total","Total","Number","5,054,982"
"1993","Sweden","Total","Total","Number","8,692,013"
"1993","United Kingdom","Total","Total","Number","57,649,210"
"1993","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","484,153,209"
"1993","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","479,597,438"
"1993","European Free Trade Association","Total","Total","Number","11,499,380"
"1993","Iceland","Total","Total","Number","262,386"
"1993","Liechtenstein","Total","Total","Number","29,868"
"1993","Norway","Total","Total","Number","4,299,167"
"1993","Switzerland","Total","Total","Number","6,907,959"
"1993","Montenegro","Total","Total","Number",":"
"1993","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","2,061,000"
"1993","Albania","Total","Total","Number","3,167,478"
"1993","Serbia","Total","Total","Number",":"
"1993","Turkey","Total","Total","Number","58,958,565"
"1993","Andorra","Total","Total","Number","61,599"
"1993","Belarus","Total","Total","Number",":"
"1993","Bosnia and Herzegovina","Total","Total","Number",":"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1993","Moldova","Total","Total","Number",":"
"1993","Monaco","Total","Total","Number",":"
"1993","Russia","Total","Total","Number",":"
"1993","San Marino","Total","Total","Number",":"
"1993","Ukraine","Total","Total","Number",":"
"1993","Armenia","Total","Total","Number",":"
"1993","Azerbaijan","Total","Total","Number",":"
"1993","Georgia","Total","Total","Number",":"
"1994","European Union (28 countries)","Total","Total","Number","480,893,003"
"1994","European Union (27 countries)","Total","Total","Number","476,247,848"
"1994","Euro area (19 countries)","Total","Total","Number","314,121,560"
"1994","Euro area (18 countries)","Total","Total","Number","310,450,264"
"1994","Belgium","Total","Total","Number","10,100,631"
"1994","Bulgaria","Total","Total","Number","8,459,763"
"1994","Czech Republic","Total","Total","Number","10,334,013"
"1994","Denmark","Total","Total","Number","5,196,642"
"1994","Germany (until 1990 former territory of the FRG)","Total","Total","Number","81,338,093"
"1994","Germany including former GDR","Total","Total","Number","81,338,093"
"1994","Estonia","Total","Total","Number","1,476,952"
"1994","Ireland","Total","Total","Number","3,583,154"
"1994","Greece","Total","Total","Number","10,489,871"
"1994","Spain","Total","Total","Number","39,458,489"
"1994","France","Total","Total","Number","59,104,320"
"1994","France (metropolitan)","Total","Total","Number","57,565,008"
"1994","Croatia","Total","Total","Number","4,645,155"
"1994","Italy","Total","Total","Number","56,842,392"
"1994","Cyprus","Total","Total","Number","632,944"
"1994","Latvia","Total","Total","Number","2,540,904"
"1994","Lithuania","Total","Total","Number","3,671,296"
"1994","Luxembourg","Total","Total","Number","400,200"
"1994","Hungary","Total","Total","Number","10,350,010"
"1994","Malta","Total","Total","Number","373,161"
"1994","Netherlands","Total","Total","Number","15,341,553"
"1994","Austria","Total","Total","Number","7,928,746"
"1994","Poland","Total","Total","Number","38,504,707"
"1994","Portugal","Total","Total","Number","9,974,391"
"1994","Romania","Total","Total","Number","22,748,027"
"1994","Slovenia","Total","Total","Number","1,989,408"
"1994","Slovakia","Total","Total","Number","5,336,455"
"1994","Finland","Total","Total","Number","5,077,912"
"1994","Sweden","Total","Total","Number","8,745,109"
"1994","United Kingdom","Total","Total","Number","57,788,017"
"1994","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","485,513,192"
"1994","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","480,868,037"
"1994","European Free Trade Association","Total","Total","Number","11,588,759"
"1994","Iceland","Total","Total","Number","265,064"
"1994","Liechtenstein","Total","Total","Number","30,310"
"1994","Norway","Total","Total","Number","4,324,815"
"1994","Switzerland","Total","Total","Number","6,968,570"
"1994","Montenegro","Total","Total","Number",":"
"1994","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,936,741"
"1994","Albania","Total","Total","Number","3,220,310"
"1994","Serbia","Total","Total","Number",":"
"1994","Turkey","Total","Total","Number","60,079,060"
"1994","Andorra","Total","Total","Number","65,226"
"1994","Belarus","Total","Total","Number",":"
"1994","Bosnia and Herzegovina","Total","Total","Number",":"
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1994","Moldova","Total","Total","Number",":"
"1994","Monaco","Total","Total","Number",":"
"1994","Russia","Total","Total","Number",":"
"1994","San Marino","Total","Total","Number",":"
"1994","Ukraine","Total","Total","Number",":"
"1994","Armenia","Total","Total","Number",":"
"1994","Azerbaijan","Total","Total","Number",":"
"1994","Georgia","Total","Total","Number",":"
"1995","European Union (28 countries)","Total","Total","Number","481,904,006"
"1995","European Union (27 countries)","Total","Total","Number","477,245,113"
"1995","Euro area (19 countries)","Total","Total","Number","314,879,272"
"1995","Euro area (18 countries)","Total","Total","Number","311,236,281"
"1995","Belgium","Total","Total","Number","10,130,574"
"1995","Bulgaria","Total","Total","Number","8,427,418"
"1995","Czech Republic","Total","Total","Number","10,333,161"
"1995","Denmark","Total","Total","Number","5,215,718"
"1995","Germany (until 1990 former territory of the FRG)","Total","Total","Number","81,538,603"
"1995","Germany including former GDR","Total","Total","Number","81,538,603"
"1995","Estonia","Total","Total","Number","1,448,075"
"1995","Ireland","Total","Total","Number","3,597,617"
"1995","Greece","Total","Total","Number","10,535,973"
"1995","Spain","Total","Total","Number","39,639,726"
"1995","France","Total","Total","Number","59,315,139"
"1995","France (metropolitan)","Total","Total","Number","57,752,535"
"1995","Croatia","Total","Total","Number","4,658,893"
"1995","Italy","Total","Total","Number","56,844,408"
"1995","Cyprus","Total","Total","Number","645,399"
"1995","Latvia","Total","Total","Number","2,500,580"
"1995","Lithuania","Total","Total","Number","3,642,991"
"1995","Luxembourg","Total","Total","Number","405,650"
"1995","Hungary","Total","Total","Number","10,336,700"
"1995","Malta","Total","Total","Number","376,433"
"1995","Netherlands","Total","Total","Number","15,424,122"
"1995","Austria","Total","Total","Number","7,943,489"
"1995","Poland","Total","Total","Number","38,580,597"
"1995","Portugal","Total","Total","Number","10,008,659"
"1995","Romania","Total","Total","Number","22,712,394"
"1995","Slovenia","Total","Total","Number","1,989,477"
"1995","Slovakia","Total","Total","Number","5,356,207"
"1995","Finland","Total","Total","Number","5,098,754"
"1995","Sweden","Total","Total","Number","8,816,381"
"1995","United Kingdom","Total","Total","Number","57,943,472"
"1995","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","486,550,023"
"1995","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","481,891,130"
"1995","European Free Trade Association","Total","Total","Number","11,665,036"
"1995","Iceland","Total","Total","Number","266,978"
"1995","Liechtenstein","Total","Total","Number","30,629"
"1995","Norway","Total","Total","Number","4,348,410"
"1995","Switzerland","Total","Total","Number","7,019,019"
"1995","Montenegro","Total","Total","Number",":"
"1995","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,957,265"
"1995","Albania","Total","Total","Number","3,248,836"
"1995","Serbia","Total","Total","Number",":"
"1995","Turkey","Total","Total","Number","61,203,584"
"1995","Andorra","Total","Total","Number","64,311"
"1995","Belarus","Total","Total","Number",":"
"1995","Bosnia and Herzegovina","Total","Total","Number",":"
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1995","Moldova","Total","Total","Number",":"
"1995","Monaco","Total","Total","Number",":"
"1995","Russia","Total","Total","Number",":"
"1995","San Marino","Total","Total","Number",":"
"1995","Ukraine","Total","Total","Number",":"
"1995","Armenia","Total","Total","Number",":"
"1995","Azerbaijan","Total","Total","Number",":"
"1995","Georgia","Total","Total","Number",":"
"1996","European Union (28 countries)","Total","Total","Number","482,736,385"
"1996","European Union (27 countries)","Total","Total","Number","478,155,218"
"1996","Euro area (19 countries)","Total","Total","Number","315,679,276"
